"Esd";"GKY_S";"GKX_S"
8109;544916;82056
8110;539901;121272
8111;548448;150227
8112;513715;104472
8113;513768;104538
8114;492891;105069
8115;435310;74701
8116;514410;103079
8117;420421;123394
8118;523028;52813
8119;431334;146288
8120;497676;73810
8121;549312;156743
8122;463108;103239
8123;506928;111600
8124;446664;135242
8125;430628;143294
8126;530351;160075
8127;516175;133114
8128;467304;63054
8129;517854;162082
8130;517350;162205
8131;523714;164296
8132;510077;161635
8133;513582;162777
8134;517220;163514
8135;520904;154623
8136;513101;161441
8137;529780;165124
8138;515418;161217
8139;511840;163242
8140;517286;163806
8141;513455;161972
8142;513195;161435
8143;525114;155384
8144;516830;163513
8145;516531;163590
8146;517448;163458
8147;517630;163390
8148;514544;165951
8149;519022;154498
8150;522587;158146
8151;525037;155606
8152;523290;154144
8153;523761;155435
8154;524640;153798
8155;512950;162524
8156;512451;162599
8157;513089;163185
8158;509380;165704
8159;523368;167355
8160;517608;163449
8161;516503;163615
8162;516488;163663
8163;523508;164415
8164;523103;164846
8165;521331;154882
8166;522708;155290
8167;531800;163818
8168;533470;165284
8169;519613;164535
8170;514788;162191
8171;513696;162574
8172;513042;161448
8173;513203;161977
8174;513080;159698
8175;515641;162846
8176;511009;166053
8177;523564;165834
8178;524657;166879
8179;524629;161384
8180;514074;166776
8181;509464;160056
8182;509229;159703
8183;509095;159508
8184;519544;155478
8185;524544;153795
8186;524748;154284
8187;512150;162771
8188;518144;157800
8189;515965;157023
8190;521867;166671
8191;517399;163205
8192;527005;157952
8193;527896;158221
8194;527131;157247
8195;522578;166236
8196;522893;165805
8197;521637;155402
8198;530853;164552
8199;532519;162689
8200;532986;163646
8201;530032;165831
8202;530688;166030
8203;531068;166589
8204;519495;162758
8205;519608;162142
8206;519803;164288
8207;518978;164215
8208;512509;157977
8209;511128;155021
8210;520221;162790
8211;521994;164562
8212;518479;161257
8213;526304;165817
8214;526383;165211
8215;515506;163393
8216;520676;150016
8217;529090;165835
8218;524954;152824
8219;519352;158146
8220;508376;166222
8221;514962;156093
8222;518299;163316
8223;518331;163325
8224;527880;158198
8225;521459;155028
8226;518602;163736
8227;517758;161102
8228;512965;161575
8229;532675;165623
8230;515179;153106
8231;510357;166360
8232;512817;162861
8233;512902;161369
8234;536641;79984
8235;537868;91673
8236;537936;91651
8237;537941;91642
8238;537911;91693
8239;537930;91677
8240;537862;91654
8241;411187;150224
8242;539841;155121
8243;539865;155119
8244;534845;155949
8245;460262;62262
8246;508615;90453
8247;461434;101924
8248;493359;37944
8249;507586;92677
8250;549945;150759
8251;540140;146898
8252;505705;90826
8253;437046;138119
8254;485717;111478
8255;460910;102902
8256;435113;119508
8257;428289;112219
8258;570509;141419
8259;419057;128412
8260;451591;76809
8261;418502;58784
8262;386034;100390
8263;511217;72717
8264;412463;46460
8265;514659;70555
8266;401714;45785
8267;510822;92021
8268;418987;59688
8269;493568;41431
8270;389726;42021
8271;478456;66119
8272;507306;92549
8273;477803;110235
8274;418657;142750
8275;441884;131999
8276;446512;133092
8277;549408;128393
8278;549426;128382
8279;549452;128364
8280;401395;45779
8281;400056;45048
8282;401156;45811
8283;401319;45687
8284;401335;45689
8285;400897;45617
8286;401184;45620
8287;401178;45602
8288;401153;45594
8289;401186;45555
8290;401154;45529
8291;401151;45511
8292;401133;45523
8293;401118;45489
8294;401311;45561
8295;401312;45535
8296;401078;45559
8297;401076;45553
8298;401341;45457
8299;401087;45474
8300;401322;45793
8301;400972;45573
8302;400976;45707
8303;400979;45686
8304;400960;45680
8305;401412;45409
8306;401445;45564
8307;401114;45722
8308;401437;45466
8309;400863;45638
8310;400897;45689
8311;401283;45417
8312;401316;45415
8313;401488;45448
8314;401325;45660
8315;401242;45602
8316;401215;45701
8317;401238;45506
8318;401217;45721
8319;400798;45679
8320;401169;45527
8321;401295;45509
8322;401157;45697
8323;401184;45703
8324;401184;45724
8325;401185;45735
8326;401160;45757
8327;401234;45811
8328;401026;45598
8329;401015;45561
8330;401121;45432
8331;401101;45481
8332;401126;45455
8333;401142;45419
8334;400880;45650
8335;400881;45638
8336;401168;45590
8337;401159;45646
8338;411251;48078
8339;401232;45637
8340;401303;45605
8341;401275;45469
8342;407525;45763
8343;412415;40435
8344;408996;42929
8345;401409;45621
8346;400944;45608
8347;601921;168099
8348;607787;171294
8349;600468;167848
8350;606068;173392
8351;611736;158831
8352;611678;159058
8353;611741;158735
8354;611789;158725
8355;611773;158797
8356;611692;158917
8357;611776;158879
8358;611666;158939
8359;611750;158896
8360;611722;158926
8361;611710;158966
8362;611613;159043
8363;611639;159045
8364;611634;159057
8365;611622;159086
8366;611616;159103
8367;611584;159206
8368;611540;159275
8369;611508;159326
8370;611608;158941
8371;611649;158898
8372;611772;158657
8373;611659;158510
8374;611877;158740
8375;602808;168912
8376;612403;158353
8377;603716;168415
8378;606428;165883
8379;606891;172209
8380;606672;172459
8381;606435;172722
8382;606624;172690
8383;606676;172583
8384;606991;172203
8385;606998;172190
8386;607003;172118
8387;613013;158590
8388;613012;158607
8389;613009;158637
8390;613005;158653
8391;612994;158659
8392;612989;158674
8393;612984;158680
8394;612978;158688
8395;612974;158699
8396;612967;158711
8397;612964;158718
8398;601396;169612
8399;601649;170217
8400;601715;170204
8401;601892;170438
8402;601895;170428
8403;601882;170339
8404;601825;169874
8405;599508;159174
8406;503828;109712
8407;571217;141534
8408;505066;107415
8409;507243;104943
8410;505977;104873
8411;504791;110160
8412;503939;112290
8413;504063;113736
8414;504491;113056
8415;506683;107211
8416;506021;114237
8417;505432;115204
8418;506087;113304
8419;502807;113881
8420;501997;112067
8421;502705;106929
8422;506926;107235
8423;484379;119222
8424;504476;112881
8425;504428;113030
8426;504424;113047
8427;504493;113081
8428;504117;114412
8429;506022;104901
8430;504547;113061
8431;503191;106861
8432;503758;111774
8433;504546;112456
8434;503966;112061
8435;506044;114229
8436;506116;114201
8437;506198;114537
8438;506622;114564
8439;506925;114684
8440;505836;106876
8441;503106;112724
8442;503162;112802
8443;502860;115479
8444;505427;115161
8445;506015;113422
8446;502839;113883
8447;502801;113916
8448;502110;111880
8449;501934;112087
8450;504759;109928
8451;504879;109904
8452;537495;116040
8453;504395;111678
8454;504008;111286
8455;507786;105886
8456;506884;107191
8457;503683;112881
8458;503805;111833
8459;441706;46958
8460;441769;47031
8461;442050;47262
8462;445364;38369
8463;433982;42763
8464;434551;41828
8465;437681;39715
8466;448403;40263
8467;441293;43840
8468;432547;48699
8469;439288;49035
8470;436364;51897
8471;436840;51949
8472;441285;47349
8473;441849;53849
8474;521767;80338
8475;504962;67971
8476;504986;67982
8477;504976;67933
8478;504974;68017
8479;504946;68071
8480;504935;68056
8481;504866;68158
8482;497863;73775
8483;504733;64366
8484;504741;64335
8485;504819;64255
8486;513580;73130
8487;513570;73126
8488;513524;73117
8489;513515;73117
8490;513505;73118
8491;513494;73117
8492;513483;73118
8493;513470;73120
8494;513462;73120
8495;513455;73121
8496;513448;73124
8497;513440;73126
8498;513440;73140
8499;513428;73130
8500;513418;73131
8501;513409;73133
8502;513402;73133
8503;513393;73134
8504;513384;73135
8505;513375;73138
8506;513365;73139
8507;513357;73141
8508;513344;73146
8509;513333;73149
8510;513313;73158
8511;513103;73637
8512;513110;73714
8513;513533;73377
8514;513526;73376
8515;513517;73372
8516;513506;73373
8517;513477;73372
8518;513466;73371
8519;513319;73399
8520;513298;73408
8521;513403;73393
8522;513391;73397
8523;513341;73421
8524;513300;73445
8525;513484;73135
8526;513474;73150
8527;513463;73150
8528;513567;73191
8529;513653;73307
8530;513566;73143
8531;513539;73132
8532;513583;73401
8533;513543;73379
8534;513564;73375
8535;513591;73337
8536;513594;73317
8537;513598;73305
8538;513602;73292
8539;513604;73280
8540;513629;73243
8541;513628;73204
8542;513629;73192
8543;513628;73163
8544;513604;73159
8545;513594;73168
8546;513593;73180
8547;513588;73199
8548;513581;73211
8549;513577;73224
8550;513570;73240
8551;513562;73256
8552;513564;73265
8553;513556;73278
8554;513549;73292
8555;513545;73299
8556;513534;73316
8557;513529;73327
8558;513533;73346
8559;513332;73380
8560;513637;73303
8561;513343;73373
8562;513362;73361
8563;513051;73488
8564;512971;73478
8565;513515;73223
8566;513433;73219
8567;513312;73217
8568;513284;73183
8569;513292;73232
8570;513641;73006
8571;513552;72983
8572;513413;73001
8573;513376;73014
8574;513322;73023
8575;513471;73270
8576;513436;73304
8577;513583;73102
8578;513566;73102
8579;513711;73082
8580;513582;72949
8581;513543;73178
8582;513673;73384
8583;513522;73481
8584;513648;72945
8585;513634;72891
8586;513624;72812
8587;513627;72787
8588;513642;72770
8589;513819;72526
8590;513735;72624
8591;513303;73324
8592;513325;73286
8593;513268;73508
8594;513501;73427
8595;513463;73421
8596;551523;160399
8597;526648;77701
8598;526660;77619
8599;526522;77737
8600;526500;77701
8601;526363;77598
8602;526655;77777
8603;526601;77753
8604;526634;77745
8605;526611;77923
8606;494968;76167
8607;494785;76359
8608;494792;76350
8609;494896;76308
8610;494934;76296
8611;494955;76281
8612;495238;76463
8613;504634;69571
8614;526500;80999
8615;500658;71721
8616;512567;79005
8617;510434;81498
8618;497686;74557
8619;520464;75084
8620;519654;70535
8621;503818;78091
8622;503568;77572
8623;522375;74644
8624;516479;69914
8625;498267;74088
8626;506028;81777
8627;516719;77906
8628;522638;85816
8629;504061;77359
8630;504941;68029
8631;503675;78702
8632;504720;64416
8633;529660;79129
8634;489923;71249
8635;503978;77836
8636;526620;77754
8637;523292;80114
8638;517338;76107
8639;504243;69595
8640;520105;69682
8641;522549;77585
8642;511264;78497
8643;511488;80377
8644;503694;78683
8645;518452;84752
8646;510272;81087
8647;522256;78879
8648;526713;78773
8649;523207;80835
8650;515289;74858
8651;523889;81134
8652;513405;68433
8653;491065;78304
8654;491585;78537
8655;492084;79093
8656;513848;76734
8657;525674;72307
8658;525423;72538
8659;494405;111602
8660;518434;84781
8661;519593;77578
8662;525005;68454
8663;501248;70720
8664;438361;84739
8665;497837;73909
8666;522364;88538
8667;519137;84240
8668;528812;78768
8669;513693;74555
8670;491240;75915
8671;431028;140847
8672;506269;80615
8673;528370;73261
8674;516220;66007
8675;507548;60776
8676;494786;77038
8677;513720;72334
8678;503340;66260
8679;507893;74810
8680;513327;73424
8681;513588;73300
8682;516404;76445
8683;501309;62192
8684;501257;60905
8685;513575;73337
8686;519246;80429
8687;523556;82260
8688;505692;81864
8689;495252;76680
8690;494852;76274
8691;527567;74949
8692;497456;73823
8693;506254;80642
8694;506259;80626
8695;506245;80658
8696;515597;76515
8697;528432;81674
8698;526610;69744
8699;510187;73200
8700;512711;79405
8701;527968;74839
8702;523496;69203
8703;523433;74692
8704;491791;69263
8705;516060;67804
8706;525367;80260
8707;512464;75857
8708;512516;72819
8709;511690;72671
8710;512949;73882
8711;512278;73523
8712;497570;73847
8713;516438;69493
8714;522968;74882
8715;512998;72493
8716;512988;72497
8717;513131;73899
8718;513028;73612
8719;513808;74322
8720;513570;73297
8721;513167;73761
8722;513339;73405
8723;513524;73433
8724;513456;73375
8725;505897;62992
8726;524092;74680
8727;509190;79770
8728;517760;76758
8729;503728;61166
8730;501366;58546
8731;501150;63164
8732;518350;73697
8733;509828;74346
8734;516114;74746
8735;526606;77712
8736;516902;71227
8737;519823;82575
8738;515355;77239
8739;529214;75230
8740;516269;78190
8741;495070;76866
8742;523920;77775
8743;517056;81437
8744;528633;81425
8745;512871;72847
8746;513640;73084
8747;508590;74640
8748;510305;63368
8749;526609;75901
8750;592101;151057
8751;446888;116869
8752;446830;113635
8753;520904;120593
8754;492301;82918
8755;506216;92643
8756;508209;74705
8757;519560;52089
8759;518716;77196
8760;504440;86929
8761;513225;73255
8762;513800;72411
8763;549698;96028
8764;497974;113117
8765;459078;59909
8766;532816;77002
8767;447273;102842
8768;489847;103756
8769;489767;103712
8770;471629;113205
8771;532420;77200
8772;536794;89855
8773;457394;100575
8774;469789;81610
8775;448837;89448
8776;450605;122228
8777;427934;143510
8778;549320;157492
8779;549952;157741
8780;549950;157804
8781;461161;116030
8782;451714;111047
8783;459847;103505
8784;506591;108372
8785;457519;103654
8786;458582;104365
8787;461068;101345
8788;462293;101384
8789;462066;100787
8790;550185;157818
8791;463105;100561
8792;462512;99956
8793;462169;100920
8794;462722;101602
8795;462085;100523
8796;462190;100647
8797;461580;100961
8798;461908;100987
8799;461883;101393
8800;461591;100515
8801;461585;100536
8802;461676;100617
8803;461787;101087
8804;461904;101158
8805;461362;100811
8806;461769;101290
8807;461478;100546
8808;461833;100992
8809;461759;100599
8810;461978;101439
8811;462078;101480
8812;461854;101001
8813;461617;100525
8814;461337;100716
8815;461479;100633
8816;461532;100695
8817;461784;101431
8818;462026;101307
8819;461917;101394
8820;461911;101137
8821;461867;101150
8822;462311;100920
8823;461786;100977
8824;461853;100850
8825;461773;100933
8826;461546;100621
8827;591837;153662
8828;461776;100634
8829;461943;101330
8830;461746;101238
8831;461826;101224
8832;461742;101080
8833;461743;101037
8834;461706;101000
8835;461853;100728
8836;461668;100745
8837;461636;100622
8838;461783;100563
8839;461764;100504
8840;469645;124133
8841;470364;120572
8842;472175;125064
8843;472139;125061
8844;463550;118695
8845;589941;154595
